"env","genome","seqid","Cas_id","type","subtype"
"oral","MGYG000298291","MGYG000298291_58","MGYG000298291_58@CAS:1","CAS","CAS"
"oral","MGYG000298291","MGYG000298291_58","MGYG000298291_58@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298292","MGYG000298292_17","MGYG000298292_17@CAS:1","CAS","CAS"
"oral","MGYG000298292","MGYG000298292_17","MGYG000298292_17@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298292","MGYG000298292_18","MGYG000298292_18@CAS:1","TypeI","TypeIA"
"oral","MGYG000298299","MGYG000298299_6","MGYG000298299_6@CAS:1","CAS","CAS"
"oral","MGYG000298299","MGYG000298299_6","MGYG000298299_6@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298300","MGYG000298300_15","MGYG000298300_15@CAS:1","CAS","CAS"
"oral","MGYG000298300","MGYG000298300_15","MGYG000298300_15@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298301","MGYG000298301_9","MGYG000298301_9@CAS:1","TypeI","TypeIE"
"oral","MGYG000298301","MGYG000298301_9","MGYG000298301_9@CAS:2","CAS","CAS"
"oral","MGYG000298302","MGYG000298302_27","MGYG000298302_27@CAS:1","CAS","CAS"
"oral","MGYG000298302","MGYG000298302_27","MGYG000298302_27@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298303","MGYG000298303_3","MGYG000298303_3@CAS:1","CAS","CAS"
"oral","MGYG000298303","MGYG000298303_6","MGYG000298303_6@CAS:1","CAS","CAS"
"oral","MGYG000298303","MGYG000298303_10","MGYG000298303_10@CAS:1","CAS","CAS"
"oral","MGYG000298305","MGYG000298305_22","MGYG000298305_22@CAS:1","CAS","CAS"
"oral","MGYG000298305","MGYG000298305_22","MGYG000298305_22@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298307","MGYG000298307_346","MGYG000298307_346@CAS:1","CAS","CAS"
"oral","MGYG000298319","MGYG000298319_1","MGYG000298319_1@CAS:1","CAS","CAS"
"oral","MGYG000298319","MGYG000298319_2","MGYG000298319_2@CAS:1","CAS","CAS"
"oral","MGYG000298319","MGYG000298319_2","MGYG000298319_2@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298319","MGYG000298319_2","MGYG000298319_2@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298319","MGYG000298319_2","MGYG000298319_2@CAS:4","TypeII","TypeIIU"
"oral","MGYG000298320","MGYG000298320_34","MGYG000298320_34@CAS:1","CAS","CAS"
"oral","MGYG000298320","MGYG000298320_34","MGYG000298320_34@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298320","MGYG000298320_34","MGYG000298320_34@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298320","MGYG000298320_45","MGYG000298320_45@CAS:1","CAS","CAS"
"oral","MGYG000298320","MGYG000298320_45","MGYG000298320_45@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298321","MGYG000298321_31","MGYG000298321_31@CAS:1","CAS","CAS"
"oral","MGYG000298322","MGYG000298322_4","MGYG000298322_4@CAS:1","TypeI","TypeIE"
"oral","MGYG000298322","MGYG000298322_4","MGYG000298322_4@CAS:2","CAS","CAS"
"oral","MGYG000298322","MGYG000298322_7","MGYG000298322_7@CAS:1","CAS","CAS"
"oral","MGYG000298322","MGYG000298322_14","MGYG000298322_14@CAS:1","TypeI","TypeIE"
"oral","MGYG000298327","MGYG000298327_10","MGYG000298327_10@CAS:1","CAS","CAS"
"oral","MGYG000298327","MGYG000298327_10","MGYG000298327_10@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298329","MGYG000298329_1","MGYG000298329_1@CAS:1","CAS","CAS"
"oral","MGYG000298330","MGYG000298330_56","MGYG000298330_56@CAS:1","CAS","CAS"
"oral","MGYG000298330","MGYG000298330_56","MGYG000298330_56@CAS:2","TypeI","TypeIC"
"oral","MGYG000298331","MGYG000298331_19","MGYG000298331_19@CAS:1","CAS","CAS"
"oral","MGYG000298333","MGYG000298333_2","MGYG000298333_2@CAS:1","TypeI","TypeIE"
"oral","MGYG000298333","MGYG000298333_2","MGYG000298333_2@CAS:2","CAS","CAS"
"oral","MGYG000298334","MGYG000298334_74","MGYG000298334_74@CAS:1","CAS","CAS"
"oral","MGYG000298335","MGYG000298335_10","MGYG000298335_10@CAS:1","CAS","CAS"
"oral","MGYG000298335","MGYG000298335_10","MGYG000298335_10@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298337","MGYG000298337_30","MGYG000298337_30@CAS:1","TypeII","TypeIIA"
"oral","MGYG000298337","MGYG000298337_30","MGYG000298337_30@CAS:2","CAS","CAS"
"oral","MGYG000298337","MGYG000298337_30","MGYG000298337_30@CAS:3","TypeII","TypeIIU"
"oral","MGYG000298338","MGYG000298338_14","MGYG000298338_14@CAS:1","TypeI","TypeIU"
"oral","MGYG000298338","MGYG000298338_14","MGYG000298338_14@CAS:2","CAS","CAS"
"oral","MGYG000298338","MGYG000298338_14","MGYG000298338_14@CAS:3","TypeI","TypeID"
"oral","MGYG000298341","MGYG000298341_1","MGYG000298341_1@CAS:1","TypeI","TypeIE"
"oral","MGYG000298341","MGYG000298341_1","MGYG000298341_1@CAS:2","CAS","CAS"
"oral","MGYG000298342","MGYG000298342_10","MGYG000298342_10@CAS:1","TypeII","TypeIIA"
"oral","MGYG000298342","MGYG000298342_10","MGYG000298342_10@CAS:2","CAS","CAS"
"oral","MGYG000298342","MGYG000298342_10","MGYG000298342_10@CAS:3","TypeII","TypeIIU"
"oral","MGYG000298343","MGYG000298343_8","MGYG000298343_8@CAS:1","CAS","CAS"
"oral","MGYG000298346","MGYG000298346_41","MGYG000298346_41@CAS:1","CAS","CAS"
"oral","MGYG000298346","MGYG000298346_41","MGYG000298346_41@CAS:2","TypeI","TypeIC"
"oral","MGYG000298348","MGYG000298348_2","MGYG000298348_2@CAS:1","CAS","CAS"
"oral","MGYG000298348","MGYG000298348_2","MGYG000298348_2@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298348","MGYG000298348_2","MGYG000298348_2@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298348","MGYG000298348_15","MGYG000298348_15@CAS:1","CAS","CAS"
"oral","MGYG000298348","MGYG000298348_15","MGYG000298348_15@CAS:2","TypeI","TypeIB"
"oral","MGYG000298350","MGYG000298350_13","MGYG000298350_13@CAS:1","TypeII","TypeIIU"
"oral","MGYG000298351","MGYG000298351_19","MGYG000298351_19@CAS:1","CAS","CAS"
"oral","MGYG000298351","MGYG000298351_19","MGYG000298351_19@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298352","MGYG000298352_123","MGYG000298352_123@CAS:1","CAS","CAS"
"oral","MGYG000298353","MGYG000298353_32","MGYG000298353_32@CAS:1","CAS","CAS"
"oral","MGYG000298353","MGYG000298353_32","MGYG000298353_32@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298357","MGYG000298357_7","MGYG000298357_7@CAS:1","CAS","CAS"
"oral","MGYG000298358","MGYG000298358_34","MGYG000298358_34@CAS:1","CAS","CAS"
"oral","MGYG000298358","MGYG000298358_65","MGYG000298358_65@CAS:1","CAS","CAS"
"oral","MGYG000298358","MGYG000298358_83","MGYG000298358_83@CAS:1","CAS","CAS"
"oral","MGYG000298358","MGYG000298358_83","MGYG000298358_83@CAS:2","TypeI","TypeIB"
"oral","MGYG000298360","MGYG000298360_14","MGYG000298360_14@CAS:1","TypeI","TypeIE"
"oral","MGYG000298360","MGYG000298360_14","MGYG000298360_14@CAS:2","CAS","CAS"
"oral","MGYG000298361","MGYG000298361_6","MGYG000298361_6@CAS:1","CAS","CAS"
"oral","MGYG000298361","MGYG000298361_6","MGYG000298361_6@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298367","MGYG000298367_163","MGYG000298367_163@CAS:1","TypeI","TypeIE"
"oral","MGYG000298367","MGYG000298367_163","MGYG000298367_163@CAS:2","CAS","CAS"
"oral","MGYG000298370","MGYG000298370_2","MGYG000298370_2@CAS:1","CAS","CAS"
"oral","MGYG000298370","MGYG000298370_5","MGYG000298370_5@CAS:1","TypeI","TypeIU"
"oral","MGYG000298370","MGYG000298370_5","MGYG000298370_5@CAS:2","CAS","CAS"
"oral","MGYG000298370","MGYG000298370_5","MGYG000298370_5@CAS:3","TypeI","TypeID"
"oral","MGYG000298377","MGYG000298377_81","MGYG000298377_81@CAS:1","TypeI","TypeIE"
"oral","MGYG000298379","MGYG000298379_69","MGYG000298379_69@CAS:1","Type","TypeU"
"oral","MGYG000298379","MGYG000298379_69","MGYG000298379_69@CAS:2","CAS","CAS"
"oral","MGYG000298383","MGYG000298383_1","MGYG000298383_1@CAS:1","CAS","CAS"
"oral","MGYG000298383","MGYG000298383_1","MGYG000298383_1@CAS:2","TypeII","TypeIIA"
"oral","MGYG000298383","MGYG000298383_1","MGYG000298383_1@CAS:3","TypeII","TypeIIU"
"oral","MGYG000298384","MGYG000298384_174","MGYG000298384_174@CAS:1","CAS","CAS"
"oral","MGYG000298384","MGYG000298384_174","MGYG000298384_174@CAS:2","TypeI","TypeID"
"oral","MGYG000298385","MGYG000298385_68","MGYG000298385_68@CAS:1","TypeI","TypeIE"
"oral","MGYG000298392","MGYG000298392_4","MGYG000298392_4@CAS:1","CAS","CAS"
"oral","MGYG000298399","MGYG000298399_8","MGYG000298399_8@CAS:1","CAS","CAS"
"oral","MGYG000298399","MGYG000298399_8","MGYG000298399_8@CAS:2","TypeIII","TypeIIIA"
"oral","MGYG000298401","MGYG000298401_1","MGYG000298401_1@CAS:1","CAS","CAS"
"oral","MGYG000298401","MGYG000298401_1","MGYG000298401_1@CAS:2","TypeI","TypeIB"
"oral","MGYG000298401","MGYG000298401_1","MGYG000298401_1@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298402","MGYG000298402_3","MGYG000298402_3@CAS:1","TypeI","TypeIU"
"oral","MGYG000298402","MGYG000298402_3","MGYG000298402_3@CAS:2","CAS","CAS"
"oral","MGYG000298402","MGYG000298402_3","MGYG000298402_3@CAS:3","TypeI","TypeID"
"oral","MGYG000298404","MGYG000298404_25","MGYG000298404_25@CAS:1","CAS","CAS"
"oral","MGYG000298404","MGYG000298404_25","MGYG000298404_25@CAS:2","TypeI","TypeID"
"oral","MGYG000298404","MGYG000298404_25","MGYG000298404_25@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298404","MGYG000298404_67","MGYG000298404_67@CAS:1","TypeI","TypeIE"
"oral","MGYG000298404","MGYG000298404_67","MGYG000298404_67@CAS:2","CAS","CAS"
"oral","MGYG000298413","MGYG000298413_2","MGYG000298413_2@CAS:1","CAS","CAS"
"oral","MGYG000298413","MGYG000298413_6","MGYG000298413_6@CAS:1","CAS","CAS"
"oral","MGYG000298413","MGYG000298413_6","MGYG000298413_6@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298415","MGYG000298415_33","MGYG000298415_33@CAS:1","CAS","CAS"
"oral","MGYG000298420","MGYG000298420_56","MGYG000298420_56@CAS:1","CAS","CAS"
"oral","MGYG000298420","MGYG000298420_56","MGYG000298420_56@CAS:2","TypeI","TypeIB"
"oral","MGYG000298420","MGYG000298420_89","MGYG000298420_89@CAS:1","CAS","CAS"
"oral","MGYG000298426","MGYG000298426_202","MGYG000298426_202@CAS:1","CAS","CAS"
"oral","MGYG000298426","MGYG000298426_202","MGYG000298426_202@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298427","MGYG000298427_54","MGYG000298427_54@CAS:1","CAS","CAS"
"oral","MGYG000298427","MGYG000298427_54","MGYG000298427_54@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298427","MGYG000298427_54","MGYG000298427_54@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298427","MGYG000298427_69","MGYG000298427_69@CAS:1","CAS","CAS"
"oral","MGYG000298427","MGYG000298427_69","MGYG000298427_69@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298429","MGYG000298429_1","MGYG000298429_1@CAS:1","TypeI","TypeIE"
"oral","MGYG000298429","MGYG000298429_1","MGYG000298429_1@CAS:2","CAS","CAS"
"oral","MGYG000298432","MGYG000298432_4","MGYG000298432_4@CAS:1","CAS","CAS"
"oral","MGYG000298432","MGYG000298432_4","MGYG000298432_4@CAS:2","TypeIII","TypeIIIA"
"oral","MGYG000298433","MGYG000298433_2","MGYG000298433_2@CAS:1","CAS","CAS"
"oral","MGYG000298433","MGYG000298433_4","MGYG000298433_4@CAS:1","CAS","CAS"
"oral","MGYG000298433","MGYG000298433_4","MGYG000298433_4@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298434","MGYG000298434_316","MGYG000298434_316@CAS:1","CAS","CAS"
"oral","MGYG000298439","MGYG000298439_222","MGYG000298439_222@CAS:1","CAS","CAS"
"oral","MGYG000298445","MGYG000298445_1","MGYG000298445_1@CAS:1","CAS","CAS"
"oral","MGYG000298446","MGYG000298446_345","MGYG000298446_345@CAS:1","CAS","CAS"
"oral","MGYG000298448","MGYG000298448_95","MGYG000298448_95@CAS:1","Type","TypeU"
"oral","MGYG000298448","MGYG000298448_95","MGYG000298448_95@CAS:2","CAS","CAS"
"oral","MGYG000298449","MGYG000298449_15","MGYG000298449_15@CAS:1","TypeI","TypeIE"
"oral","MGYG000298449","MGYG000298449_15","MGYG000298449_15@CAS:2","CAS","CAS"
"oral","MGYG000298452","MGYG000298452_126","MGYG000298452_126@CAS:1","CAS","CAS"
"oral","MGYG000298452","MGYG000298452_126","MGYG000298452_126@CAS:2","TypeI","TypeIB"
"oral","MGYG000298453","MGYG000298453_10","MGYG000298453_10@CAS:1","CAS","CAS"
"oral","MGYG000298453","MGYG000298453_10","MGYG000298453_10@CAS:2","TypeIII","TypeIIIA"
"oral","MGYG000298453","MGYG000298453_11","MGYG000298453_11@CAS:1","CAS","CAS"
"oral","MGYG000298453","MGYG000298453_11","MGYG000298453_11@CAS:2","TypeI","TypeIC"
"oral","MGYG000298453","MGYG000298453_12","MGYG000298453_12@CAS:1","CAS","CAS"
"oral","MGYG000298455","MGYG000298455_2","MGYG000298455_2@CAS:1","CAS","CAS"
"oral","MGYG000298455","MGYG000298455_7","MGYG000298455_7@CAS:1","TypeI","TypeIE"
"oral","MGYG000298455","MGYG000298455_7","MGYG000298455_7@CAS:2","CAS","CAS"
"oral","MGYG000298458","MGYG000298458_55","MGYG000298458_55@CAS:1","CAS","CAS"
"oral","MGYG000298458","MGYG000298458_55","MGYG000298458_55@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298458","MGYG000298458_55","MGYG000298458_55@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298459","MGYG000298459_274","MGYG000298459_274@CAS:1","CAS","CAS"
"oral","MGYG000298459","MGYG000298459_274","MGYG000298459_274@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298459","MGYG000298459_288","MGYG000298459_288@CAS:1","CAS","CAS"
"oral","MGYG000298459","MGYG000298459_288","MGYG000298459_288@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298459","MGYG000298459_288","MGYG000298459_288@CAS:3","TypeI","TypeIB"
"oral","MGYG000298459","MGYG000298459_288","MGYG000298459_288@CAS:4","TypeIII","TypeIIIA"
"oral","MGYG000298461","MGYG000298461_44","MGYG000298461_44@CAS:1","TypeII","TypeIIA"
"oral","MGYG000298461","MGYG000298461_44","MGYG000298461_44@CAS:2","CAS","CAS"
"oral","MGYG000298461","MGYG000298461_44","MGYG000298461_44@CAS:3","TypeII","TypeIIU"
"oral","MGYG000298461","MGYG000298461_55","MGYG000298461_55@CAS:1","CAS","CAS"
"oral","MGYG000298463","MGYG000298463_85","MGYG000298463_85@CAS:1","CAS","CAS"
"oral","MGYG000298463","MGYG000298463_85","MGYG000298463_85@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298464","MGYG000298464_22","MGYG000298464_22@CAS:1","CAS","CAS"
"oral","MGYG000298464","MGYG000298464_22","MGYG000298464_22@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298464","MGYG000298464_44","MGYG000298464_44@CAS:1","CAS","CAS"
"oral","MGYG000298466","MGYG000298466_1","MGYG000298466_1@CAS:1","Type","TypeU"
"oral","MGYG000298466","MGYG000298466_1","MGYG000298466_1@CAS:2","CAS","CAS"
"oral","MGYG000298469","MGYG000298469_222","MGYG000298469_222@CAS:1","CAS","CAS"
"oral","MGYG000298473","MGYG000298473_32","MGYG000298473_32@CAS:1","CAS","CAS"
"oral","MGYG000298473","MGYG000298473_33","MGYG000298473_33@CAS:1","CAS","CAS"
"oral","MGYG000298473","MGYG000298473_33","MGYG000298473_33@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298473","MGYG000298473_35","MGYG000298473_35@CAS:1","CAS","CAS"
"oral","MGYG000298473","MGYG000298473_52","MGYG000298473_52@CAS:1","CAS","CAS"
"oral","MGYG000298475","MGYG000298475_43","MGYG000298475_43@CAS:1","TypeII","TypeIIA"
"oral","MGYG000298475","MGYG000298475_43","MGYG000298475_43@CAS:2","CAS","CAS"
"oral","MGYG000298475","MGYG000298475_43","MGYG000298475_43@CAS:3","TypeII","TypeIIU"
"oral","MGYG000298475","MGYG000298475_51","MGYG000298475_51@CAS:1","TypeII","TypeIIA"
"oral","MGYG000298475","MGYG000298475_51","MGYG000298475_51@CAS:2","CAS","CAS"
"oral","MGYG000298475","MGYG000298475_51","MGYG000298475_51@CAS:3","TypeII","TypeIIU"
"oral","MGYG000298476","MGYG000298476_2","MGYG000298476_2@CAS:1","CAS","CAS"
"oral","MGYG000298476","MGYG000298476_2","MGYG000298476_2@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298476","MGYG000298476_2","MGYG000298476_2@CAS:3","TypeI","TypeIB"
"oral","MGYG000298479","MGYG000298479_1","MGYG000298479_1@CAS:1","TypeI","TypeIE"
"oral","MGYG000298479","MGYG000298479_1","MGYG000298479_1@CAS:2","CAS","CAS"
"oral","MGYG000298479","MGYG000298479_1","MGYG000298479_1@CAS:3","TypeI","TypeID"
"oral","MGYG000298482","MGYG000298482_3","MGYG000298482_3@CAS:1","CAS","CAS"
"oral","MGYG000298482","MGYG000298482_40","MGYG000298482_40@CAS:1","TypeI","TypeIU"
"oral","MGYG000298482","MGYG000298482_40","MGYG000298482_40@CAS:2","CAS","CAS"
"oral","MGYG000298482","MGYG000298482_40","MGYG000298482_40@CAS:3","TypeI","TypeID"
"oral","MGYG000298483","MGYG000298483_1","MGYG000298483_1@CAS:1","CAS","CAS"
"oral","MGYG000298483","MGYG000298483_1","MGYG000298483_1@CAS:2","TypeII","TypeIIA"
"oral","MGYG000298483","MGYG000298483_1","MGYG000298483_1@CAS:3","TypeII","TypeIIU"
"oral","MGYG000298484","MGYG000298484_2","MGYG000298484_2@CAS:1","CAS","CAS"
"oral","MGYG000298484","MGYG000298484_2","MGYG000298484_2@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298485","MGYG000298485_68","MGYG000298485_68@CAS:1","CAS","CAS"
"oral","MGYG000298485","MGYG000298485_68","MGYG000298485_68@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298486","MGYG000298486_24","MGYG000298486_24@CAS:1","CAS","CAS"
"oral","MGYG000298486","MGYG000298486_24","MGYG000298486_24@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298494","MGYG000298494_32","MGYG000298494_32@CAS:1","CAS","CAS"
"oral","MGYG000298494","MGYG000298494_32","MGYG000298494_32@CAS:2","TypeI","TypeIB"
"oral","MGYG000298496","MGYG000298496_32","MGYG000298496_32@CAS:1","TypeIII","TypeIIIB"
"oral","MGYG000298496","MGYG000298496_117","MGYG000298496_117@CAS:1","CAS","CAS"
"oral","MGYG000298496","MGYG000298496_117","MGYG000298496_117@CAS:2","TypeI","TypeIB"
"oral","MGYG000298497","MGYG000298497_145","MGYG000298497_145@CAS:1","TypeI","TypeIE"
"oral","MGYG000298504","MGYG000298504_9","MGYG000298504_9@CAS:1","TypeI","TypeIE"
"oral","MGYG000298504","MGYG000298504_9","MGYG000298504_9@CAS:2","CAS","CAS"
"oral","MGYG000298504","MGYG000298504_18","MGYG000298504_18@CAS:1","CAS","CAS"
"oral","MGYG000298507","MGYG000298507_3","MGYG000298507_3@CAS:1","CAS","CAS"
"oral","MGYG000298507","MGYG000298507_3","MGYG000298507_3@CAS:2","TypeII","TypeIIA"
"oral","MGYG000298507","MGYG000298507_3","MGYG000298507_3@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298507","MGYG000298507_3","MGYG000298507_3@CAS:4","TypeII","TypeIIU"
"oral","MGYG000298508","MGYG000298508_89","MGYG000298508_89@CAS:1","TypeII","TypeIIU"
"oral","MGYG000298509","MGYG000298509_124","MGYG000298509_124@CAS:1","CAS","CAS"
"oral","MGYG000298512","MGYG000298512_1","MGYG000298512_1@CAS:1","CAS","CAS"
"oral","MGYG000298512","MGYG000298512_1","MGYG000298512_1@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298513","MGYG000298513_129","MGYG000298513_129@CAS:1","CAS","CAS"
"oral","MGYG000298513","MGYG000298513_129","MGYG000298513_129@CAS:2","TypeI","TypeID"
"oral","MGYG000298515","MGYG000298515_98","MGYG000298515_98@CAS:1","CAS","CAS"
"oral","MGYG000298515","MGYG000298515_165","MGYG000298515_165@CAS:1","TypeIII","TypeIIIA"
"oral","MGYG000298516","MGYG000298516_174","MGYG000298516_174@CAS:1","CAS","CAS"
"oral","MGYG000298516","MGYG000298516_174","MGYG000298516_174@CAS:2","TypeI","TypeIC"
"oral","MGYG000298521","MGYG000298521_11","MGYG000298521_11@CAS:1","CAS","CAS"
"oral","MGYG000298521","MGYG000298521_11","MGYG000298521_11@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298521","MGYG000298521_11","MGYG000298521_11@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298523","MGYG000298523_14","MGYG000298523_14@CAS:1","CAS","CAS"
"oral","MGYG000298523","MGYG000298523_14","MGYG000298523_14@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298523","MGYG000298523_40","MGYG000298523_40@CAS:1","CAS","CAS"
"oral","MGYG000298523","MGYG000298523_40","MGYG000298523_40@CAS:2","TypeIII","TypeIIIU"
"oral","MGYG000298523","MGYG000298523_40","MGYG000298523_40@CAS:3","TypeIII","TypeIIIA"
"oral","MGYG000298523","MGYG000298523_50","MGYG000298523_50@CAS:1","CAS","CAS"
"oral","MGYG000298527","MGYG000298527_97","MGYG000298527_97@CAS:1","CAS","CAS"
"oral","MGYG000298527","MGYG000298527_97","MGYG000298527_97@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298528","MGYG000298528_3","MGYG000298528_3@CAS:1","CAS","CAS"
"oral","MGYG000298530","MGYG000298530_2","MGYG000298530_2@CAS:1","TypeI","TypeIU"
"oral","MGYG000298530","MGYG000298530_2","MGYG000298530_2@CAS:2","CAS","CAS"
"oral","MGYG000298530","MGYG000298530_2","MGYG000298530_2@CAS:3","TypeI","TypeID"
"oral","MGYG000298531","MGYG000298531_1","MGYG000298531_1@CAS:1","CAS","CAS"
"oral","MGYG000298531","MGYG000298531_1","MGYG000298531_1@CAS:2","TypeI","TypeID"
"oral","MGYG000298531","MGYG000298531_1","MGYG000298531_1@CAS:3","TypeI","TypeIC"
"oral","MGYG000298531","MGYG000298531_1","MGYG000298531_1@CAS:4","TypeII","TypeIIU"
"oral","MGYG000298536","MGYG000298536_2","MGYG000298536_2@CAS:1","CAS","CAS"
"oral","MGYG000298536","MGYG000298536_2","MGYG000298536_2@CAS:2","TypeI","TypeIB"
"oral","MGYG000298536","MGYG000298536_2","MGYG000298536_2@CAS:3","TypeI","TypeIC"
"oral","MGYG000298536","MGYG000298536_21","MGYG000298536_21@CAS:1","TypeI","TypeIE"
"oral","MGYG000298536","MGYG000298536_21","MGYG000298536_21@CAS:2","CAS","CAS"
"oral","MGYG000298537","MGYG000298537_6","MGYG000298537_6@CAS:1","TypeI","TypeIE"
"oral","MGYG000298537","MGYG000298537_6","MGYG000298537_6@CAS:2","CAS","CAS"
"oral","MGYG000298538","MGYG000298538_5","MGYG000298538_5@CAS:1","CAS","CAS"
"oral","MGYG000298538","MGYG000298538_5","MGYG000298538_5@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298538","MGYG000298538_12","MGYG000298538_12@CAS:1","CAS","CAS"
"oral","MGYG000298539","MGYG000298539_9","MGYG000298539_9@CAS:1","TypeI","TypeIE"
"oral","MGYG000298539","MGYG000298539_9","MGYG000298539_9@CAS:2","CAS","CAS"
"oral","MGYG000298540","MGYG000298540_2","MGYG000298540_2@CAS:1","CAS","CAS"
"oral","MGYG000298540","MGYG000298540_2","MGYG000298540_2@CAS:2","TypeII","TypeIIU"
"oral","MGYG000298541","MGYG000298541_7","MGYG000298541_7@CAS:1","CAS","CAS"
"oral","MGYG000298541","MGYG000298541_7","MGYG000298541_7@CAS:2","TypeI","TypeID"
"oral","MGYG000298543","MGYG000298543_1","MGYG000298543_1@CAS:1","CAS","CAS"
"oral","MGYG000298543","MGYG000298543_1","MGYG000298543_1@CAS:2","TypeII","TypeIIA"
"oral","MGYG000298543","MGYG000298543_1","MGYG000298543_1@CAS:3","TypeII","TypeIIU"
"oral","MGYG000298547","MGYG000298547_9","MGYG000298547_9@CAS:1","TypeI","TypeIE"
"oral","MGYG000298547","MGYG000298547_9","MGYG000298547_9@CAS:2","CAS","CAS"
"oral","MGYG000298556","MGYG000298556_5","MGYG000298556_5@CAS:1","CAS","CAS"
"oral","MGYG000298556","MGYG000298556_5","MGYG000298556_5@CAS:2","TypeIII","TypeIIIA"
"oral","MGYG000298556","MGYG000298556_17","MGYG000298556_17@CAS:1","CAS","CAS"
"oral","MGYG000298556","MGYG000298556_17","MGYG000298556_17@CAS:2","TypeI","TypeIC"
"oral","MGYG000298556","MGYG000298556_26","MGYG000298556_26@CAS:1","TypeI","TypeIE"
