user_genome	is_ani_classification	class_tree_mapped	classification_rule
GCA_920939015.1_GCA_PHEGBS0639_genomic	True	6	Rule 7
GCA_920939055.1_GCA_PHEGBS0551_genomic	True	6	Rule 7
GCA_927910935.1_ERR3827240_bin.2_metaWRAP_v1.1_MAG_genomic	True	1	Rule 7
GCA_927911645.1_ERR3827214_bin.1_metaWRAP_v1.1_MAG_genomic	True	1	Rule 7
GCA_927912495.1_ERR3827255_bin.2_metaWRAP_v1.1_MAG_genomic	True	1	Rule 7
GCA_934839365.1_MTG232_bin.26.fa_genomic	True	3	Rule 7
GCA_934871965.1_MTG240_bin.46.fa_genomic	True	3	Rule 7
GCA_934875655.1_MTG243_bin.25.fa_genomic	True	1	Rule 7
GCA_934878285.1_MTG242_bin.33.fa_genomic	True	1	Rule 7
GCA_937875925.1_SRR2240958_bin.36_CONCOCT_v1.1_MAG_genomic	True	1	Rule 7
GCA_937888915.1_SRR1952623_bin.67_CONCOCT_v1.1_MAG_genomic	True	4	Rule 7
GCA_937890275.1_SRR1952507_bin.57_CONCOCT_v1.1_MAG_genomic	True	1	Rule 7
GCA_937919235.1_SRR2241415_bin.4_CONCOCT_v1.1_MAG_genomic	True	6	Rule 7
GCA_943914055.1_peiszv2suF_bin.22.MAG_genomic	True	1	Rule 7
GCA_945860285.1_AE-24oct19-61_genomic	True	8	Rule 7
GCA_945860675.1_MaE-04nov19-283_genomic	True	1	Rule 7
GCA_945864855.1_MoE-23oct19-133_genomic	True	8	Rule 7
GCA_945870555.1_GE-07nov19-22_genomic	False	6	Rule 2
GCA_945872195.1_LH-02apr19-300_genomic	True	8	Rule 7
GCA_945872735.1_ZE-13nov19-126_genomic	True	8	Rule 7
GCA_945874205.1_MiH-22jul19-222_genomic	True	1	Rule 7
GCA_945874305.1_ZE-03apr19-362_genomic	True	8	Rule 7
GCA_945874705.1_TrE-03may19-264_genomic	True	8	Rule 7
GCA_945883955.1_MoH-23oct19-253_genomic	True	8	Rule 7
GCA_945900845.1_TE-08apr19-138_genomic	True	8	Rule 7
GCA_945901745.1_MsE-01oct19-36_genomic	True	6	Rule 7
GCA_945901915.1_MoH-23oct19-225_genomic	True	8	Rule 7
GCA_945902835.1_ERR1606222_bin.1_metaWRAP_v1.3_MAG_genomic	True	3	Rule 7
GCA_945903605.1_TrH-03may19-259_genomic	True	8	Rule 7
GCA_945994515.1_SRR12203254_bin.3_metaWRAP_v1.3_MAG_genomic	True	6	Rule 7
GCA_946221415.1_1iSUrhFQk7_bin.8.MAG_genomic	True	1	Rule 7
GCA_946222685.1_j9QW0Xz1VH_bin.29.MAG_genomic	True	6	Rule 7
GCA_946406225.1_SJC1046_genomic	True	1	Rule 7
GCA_946413195.1_SJC1051_genomic	True	1	Rule 7
GCA_946480375.1_SRR12181039_bin.1_metawrap_v1.3.0_MAG_genomic	True	1	Rule 7
GCA_946561295.1_SRR19792994_bin.39_metawrap_v1.3_MAG_genomic	True	8	Rule 7
GCA_946891125.1_ERR9538700_bin.1_metaWRAP_v1.3_MAG_genomic	True	6	Rule 7
GCA_946998075.1_SRR16916864_bin.5_metaWRAP_v1.3_MAG_genomic	True	1	Rule 7
GCA_947036365.1_SRR11742807_bin.1_metaWRAP_v1.3_MAG_genomic	True	6	Rule 7
GCA_947038805.1_SRR12270113_bin.15_metawrap_v1.3_MAG_genomic	True	8	Rule 7
GCA_947039065.1_ERR8099098_bin.6_metawrap_v1.3_MAG_genomic	True	3	Rule 7
GCA_947348185.1_SRR14679309_bin.2_metawrap_v1.3_MAG_genomic	True	6	Rule 7
GCA_947368015.1_SRR15431182_bin.11_metawrap_v1.3_MAG_genomic	True	8	Rule 7
GCA_947429965.1_SRR12506362_bin.21_metawrap_v1.3_MAG_genomic	True	8	Rule 7
GCA_947853775.1_chick43_bin2_genomic	True	3	Rule 7
GCF_000009545.1_ASM954v1_genomic	True	6	Rule 7
GCF_000013785.1_ASM1378v1_genomic	True	1	Rule 7
GCF_000014645.1_ASM1464v1_genomic	True	1	Rule 7
GCF_000016105.1_ASM1610v1_genomic	True	1	Rule 7
GCF_000016825.1_ASM1682v1_genomic	True	6	Rule 7
GCF_000017885.4_ASM1788v4_genomic	True	6	Rule 7
GCF_000091645.1_ASM9164v1_genomic	True	6	Rule 7
GCF_000091765.1_ASM9176v1_genomic	True	6	Rule 7
GCF_000154185.1_ASM15418v1_genomic	True	1	Rule 7
GCF_000158335.2_Bact_dorei_5_1_36_D4_V2_genomic	True	3	Rule 7
GCF_000159615.1_ASM15961v1_genomic	True	6	Rule 7
GCF_000159675.1_ASM15967v1_genomic	True	6	Rule 7
GCF_000169615.1_ASM16961v1_genomic	True	1	Rule 7
GCF_000179435.1_ASM17943v1_genomic	True	6	Rule 7
GCF_000179955.1_ASM17995v1_genomic	True	6	Rule 7
GCF_000191405.1_ASM19140v1_genomic	True	1	Rule 7
GCF_000195535.1_ASM19553v1_genomic	True	1	Rule 7
GCF_000214555.1_ASM21455v1_genomic	True	6	Rule 7
GCF_000215345.2_ASM21534v3_genomic	True	4	Rule 7
GCF_000219515.2_ASM21951v3_genomic	True	1	Rule 7
GCF_000221705.1_ASM22170v2_genomic	True	6	Rule 7
GCF_000222975.1_ASM22297v1_genomic	True	1	Rule 7
GCF_000223115.1_ASM22311v2_genomic	True	1	Rule 7
GCF_000226715.2_AaH5P-1v2.0_genomic	True	1	Rule 7
GCF_000226735.2_AaI63Bv2.0_genomic	True	1	Rule 7
GCF_000226795.2_AaD18P-1v2.0_genomic	True	1	Rule 7
GCF_000226815.2_AaSCC1398v2.0_genomic	True	1	Rule 7
GCF_000228785.1_SMUT3-NEX_4-11_genomic	True	6	Rule 7
GCF_000228905.1_SMUT4-NEX_10-138_genomic	True	6	Rule 7
GCF_000228945.1_SMUT4-NEX_12-145_genomic	True	6	Rule 7
GCF_000229225.1_SMUT5-NEX_12-176_genomic	True	6	Rule 7
GCF_000229265.1_SMUT5-NEX_34-179_genomic	True	6	Rule 7
GCF_000229285.1_SMUT5-NEX_57-187_genomic	True	6	Rule 7
GCF_000229425.1_SMUT6-NEX_6-212_genomic	True	6	Rule 7
GCF_000229665.1_SMUT6-NEX_78-243_genomic	True	6	Rule 7
GCF_000229685.1_SMUT6-NEX_93-244_genomic	True	6	Rule 7
GCF_000229765.1_SMUT7-NEX_6-264_genomic	True	6	Rule 7
GCF_000229845.1_SMUT7-NEX_10-279_genomic	True	6	Rule 7
GCF_000229945.1_SMUT7-NEX_34-298_genomic	True	6	Rule 7
GCF_000230085.1_SMUT3-NEX_21-75_genomic	True	6	Rule 7
GCF_000230105.1_SMUT3-NEX_25-78_genomic	True	6	Rule 7
GCF_000230185.1_SMUT3-NEX_62-92_genomic	True	6	Rule 7
GCF_000230225.1_SMUT4-NEX_1-99_genomic	True	6	Rule 7
GCF_000231885.1_ASM23188v1_genomic	True	6	Rule 7
GCF_000241005.2_AaD17P-2v2.0_genomic	True	1	Rule 7
GCF_000247145.1_ASM24714v2_genomic	True	6	Rule 7
GCF_000247735.1_ASM24773v2_genomic	True	6	Rule 7
GCF_000255775.1_ASM25577v1_genomic	True	1	Rule 7
GCF_000255795.1_ASM25579v1_genomic	True	1	Rule 7
GCF_000259915.1_ASM25991v1_genomic	True	1	Rule 7
GCF_000269445.1_ASM26944v1_genomic	True	1	Rule 7
GCF_000273135.1_Bact_frag_CL05T12C13_V1_genomic	True	3	Rule 7
GCF_000276245.1_ASM27624v1_genomic	True	6	Rule 7
GCF_000276425.1_ASM27642v1_genomic	True	6	Rule 7
GCF_000289795.1_ASM28979v1_genomic	True	6	Rule 7
GCF_000294345.2_ASM29434v2_genomic	True	6	Rule 7
GCF_000301135.1_Lact_cris_FB077-07_V1_genomic	True	6	Rule 7
GCF_000310505.1_ASM31050v1_genomic	True	6	Rule 7
GCF_000310525.1_ASM31052v1_genomic	True	6	Rule 7
GCF_000310725.1_ASM31072v1_genomic	True	6	Rule 7
GCF_000320445.1_ASM32044v1_genomic	True	1	Rule 7
GCF_000321565.1_Ente_faec_E0679_V1_genomic	True	6	Rule 7
GCF_000322985.1_ASM32298v1_genomic	True	6	Rule 7
GCF_000323065.2_ASM32306v2_genomic	True	6	Rule 7
GCF_000323305.1_ASM32330v1_genomic	True	1	Rule 7
GCF_000323525.1_ASM32352v1_genomic	True	1	Rule 7
GCF_000323645.1_ASM32364v1_genomic	True	1	Rule 7
GCF_000323685.1_ASM32368v1_genomic	True	1	Rule 7
GCF_000323745.1_ASM32374v1_genomic	True	1	Rule 7
GCF_000323885.1_ASM32388v1_genomic	True	1	Rule 7
GCF_000323965.1_ASM32396v1_genomic	True	1	Rule 7
GCF_000323985.1_ASM32398v1_genomic	True	1	Rule 7
GCF_000324125.1_ASM32412v1_genomic	True	1	Rule 7
GCF_000324205.1_ASM32420v1_genomic	True	1	Rule 7
GCF_000324245.1_ASM32424v1_genomic	True	1	Rule 7
GCF_000324305.1_ASM32430v1_genomic	True	1	Rule 7
GCF_000324325.1_ASM32432v1_genomic	True	1	Rule 7
GCF_000324345.1_ASM32434v1_genomic	True	1	Rule 7
GCF_000324445.1_ASM32444v1_genomic	True	1	Rule 7
GCF_000324465.1_ASM32446v1_genomic	True	1	Rule 7
GCF_000324545.1_ASM32454v1_genomic	True	1	Rule 7
GCF_000324685.1_ASM32468v1_genomic	True	1	Rule 7
GCF_000324765.1_ASM32476v1_genomic	True	1	Rule 7
GCF_000324865.1_ASM32486v1_genomic	True	1	Rule 7
GCF_000324905.1_ASM32490v1_genomic	True	1	Rule 7
GCF_000324945.1_ASM32494v1_genomic	True	1	Rule 7
GCF_000325285.1_ASM32528v1_genomic	True	1	Rule 7
GCF_000325305.1_ASM32530v1_genomic	True	1	Rule 7
GCF_000325325.1_ASM32532v1_genomic	True	1	Rule 7
GCF_000325345.1_ASM32534v1_genomic	True	1	Rule 7
GCF_000325405.1_ASM32540v1_genomic	True	1	Rule 7
GCF_000325445.1_ASM32544v1_genomic	True	1	Rule 7
GCF_000325485.1_ASM32548v1_genomic	True	1	Rule 7
GCF_000327065.1_ASM32706v1_genomic	True	1	Rule 7
GCF_000332935.2_AaSCC4092v2.0_genomic	True	1	Rule 7
GCF_000339055.1_ASM33905v1_genomic	True	6	Rule 7
GCF_000339095.1_ASM33909v1_genomic	True	6	Rule 7
GCF_000339115.1_ASM33911v1_genomic	True	6	Rule 7
GCF_000339215.1_ASM33921v1_genomic	True	6	Rule 7
GCF_000339415.1_ASM33941v1_genomic	True	6	Rule 7
GCF_000339535.1_ASM33953v1_genomic	True	6	Rule 7
GCF_000339575.1_ASM33957v1_genomic	True	6	Rule 7
GCF_000339615.1_ASM33961v1_genomic	True	6	Rule 7
GCF_000339975.1_ASM33997v1_genomic	True	6	Rule 7
GCF_000340035.1_ASM34003v1_genomic	True	6	Rule 7
GCF_000340135.1_ASM34013v1_genomic	True	6	Rule 7
GCF_000347795.1_5dc8_V1_genomic	True	6	Rule 7
GCF_000347895.1_NCTC11060_V1_genomic	True	6	Rule 7
GCF_000354015.1_ABNIH11_1_genomic	True	1	Rule 7
GCF_000372365.1_ASM37236v1_genomic	True	1	Rule 7
GCF_000419115.2_S_agalactiaeMC626-1.0_genomic	True	6	Rule 7
GCF_000440695.1_version1_genomic	True	6	Rule 7
GCF_000441455.1_version1_genomic	True	6	Rule 7
GCF_000444805.1_B._pumilus_genomic	True	6	Rule 7
GCF_000455665.1_ASM45566v1_genomic	True	1	Rule 7
GCF_000466665.1_UNSW1_genomic	True	4	Rule 7
GCF_000478925.1_ASM47892v1_genomic	True	6	Rule 7
GCF_000489635.1_S141_genomic	True	1	Rule 7
GCF_000491035.1_S060_genomic	True	1	Rule 7
GCF_000492895.1_Ente_cloa_complex_MGH_34_V1_genomic	True	1	Rule 7
GCF_000505985.1_JD315.contigs_genomic	True	1	Rule 7
GCF_000506025.1_JD323.contigs_genomic	True	1	Rule 7
GCF_000511585.1_X._oryzae_pv._oryzae_NAI8_genomic	True	1	Rule 7
GCF_000516275.1_gabuh6907_v01_genomic	True	1	Rule 7
GCF_000522865.1_out_k43_n4_samp18-contigs.fa_genomic	True	6	Rule 7
GCF_000567285.1_Kleb_pneu_BIDMC_18D_V2_genomic	True	1	Rule 7
GCF_000598585.1_ASM59858v1_genomic	True	3	Rule 7
GCF_000599185.2_ASM59918v2_genomic	True	3	Rule 7
GCF_000604045.1_ASM60404v1_genomic	True	1	Rule 7
GCF_000629865.1_Stre_pyog_ABC020035427_V1_genomic	True	6	Rule 7
GCF_000630765.1_Stre_pyog_ABC020029711_V1_genomic	True	6	Rule 7
GCF_000631825.1_Stre_pyog_ABC020038544_V1_genomic	True	6	Rule 7
GCF_000633555.1_ASM63355v1_genomic	True	1	Rule 7
GCF_000671335.1_RALSO161-G1_genomic	True	1	Rule 7
GCF_000691165.1_ASM69116v1_genomic	True	6	Rule 7
GCF_000697905.1_gsevcu036v01_genomic	True	6	Rule 7
GCF_000705315.1_EDB10_058v1_genomic	True	1	Rule 7
GCF_000715185.1_ASM71518v1_genomic	True	6	Rule 7
GCF_000742085.1_ASM74208v1_genomic	True	1	Rule 7
GCF_000746485.1_ASM74648v1_genomic	True	1	Rule 7
GCF_000770765.1_ASM77076v1_genomic	True	1	Rule 7
GCF_000777495.1_ASM77749v1_genomic	True	1	Rule 7
GCF_000782775.1_ASM78277v1_genomic	True	1	Rule 7
GCF_000795585.1_AZPAE13866_genomic	True	1	Rule 7
GCF_000802895.1_ASM80289v1_genomic	True	1	Rule 7
GCF_000804975.1_ASM80497v1_genomic	True	1	Rule 7
GCF_000816365.1_ASM81636v1_genomic	True	4	Rule 7
GCF_000825785.1_B50_genomic	True	1	Rule 7
GCF_000825885.1_CFBP6783_genomic	True	1	Rule 7
GCF_000825905.1_IBSBF1503_genomic	True	1	Rule 7
GCF_000828205.1_ASM82820v1_genomic	True	1	Rule 7
GCF_000828345.1_ASM82834v1_genomic	True	6	Rule 7
GCF_000828395.1_ASM82839v1_genomic	True	6	Rule 7
GCF_000828425.1_ASM82842v1_genomic	True	6	Rule 7
GCF_000831165.1_ASM83116v1_genomic	True	6	Rule 7
GCF_000833165.1_ASM83316v1_genomic	True	1	Rule 7
GCF_000833375.1_ASM83337v1_genomic	True	1	Rule 7
GCF_000834495.1_ASM83449v1_genomic	True	1	Rule 7
GCF_000834965.1_ASM83496v1_genomic	True	1	Rule 7
GCF_000931495.1_ASM93149v1_genomic	True	1	Rule 7
GCF_000937335.1_Velvet_assembly_genomic	True	6	Rule 7
GCF_000946195.1_Velvet_assembly_genomic	True	6	Rule 7
GCF_000947455.1_Velvet_assembly_genomic	True	6	Rule 7
GCF_000950945.1_ASM95094v1_genomic	True	1	Rule 7
GCF_000957195.1_ASM95719v1_genomic	True	1	Rule 7
GCF_000957705.1_ASM95770v1_genomic	True	1	Rule 7
GCF_000958425.1_ASM95842v1_genomic	True	1	Rule 7
GCF_000958885.1_ASM95888v1_genomic	True	1	Rule 7
GCF_000975335.1_ASM97533v1_genomic	True	6	Rule 7
GCF_000975345.1_ASM97534v1_genomic	True	6	Rule 7
GCF_000975405.1_ASM97540v1_genomic	True	6	Rule 7
GCF_000975415.1_ASM97541v1_genomic	True	6	Rule 7
GCF_000975435.1_ASM97543v1_genomic	True	6	Rule 7
GCF_000975485.1_ASM97548v1_genomic	True	6	Rule 7
GCF_000975505.1_ASM97550v1_genomic	True	6	Rule 7
GCF_000975545.1_ASM97554v1_genomic	True	6	Rule 7
GCF_000993765.1_ASM99376v1_genomic	True	6	Rule 7
GCF_001005695.1_ASM100569v1_genomic	True	6	Rule 7
GCF_001010695.1_A.butzleri_L353_1.0_genomic	True	4	Rule 7
GCF_001011295.1_ASM101129v1_genomic	True	1	Rule 7
GCF_001011335.1_ASM101133v1_genomic	True	1	Rule 7
GCF_001011625.1_ASM101162v1_genomic	True	1	Rule 7
GCF_001011795.1_ASM101179v1_genomic	True	1	Rule 7
GCF_001011955.1_ASM101195v1_genomic	True	1	Rule 7
GCF_001016465.1_ASM101646v1_genomic	True	6	Rule 7
GCF_001018555.1_ASM101855v1_genomic	True	6	Rule 7
GCF_001022575.1_ASM102257v1_genomic	True	1	Rule 7
GCF_001023305.1_ASM102330v1_genomic	True	1	Rule 7
GCF_001025245.1_ASM102524v1_genomic	True	6	Rule 7
GCF_001037345.1_ASM103734v1_genomic	True	1	Rule 7
GCF_001042775.1_ASM104277v1_genomic	True	1	Rule 7
GCF_001042795.1_ASM104279v1_genomic	True	1	Rule 7
GCF_001042855.1_ASM104285v1_genomic	True	1	Rule 7
GCF_001042875.1_ASM104287v1_genomic	True	1	Rule 7
GCF_001053575.1_ASM105357v1_genomic	True	1	Rule 7
GCF_001053915.1_ASM105391v1_genomic	True	1	Rule 7
GCF_001054435.1_ASM105443v1_genomic	True	1	Rule 7
GCF_001054475.1_ASM105447v1_genomic	True	1	Rule 7
GCF_001054865.1_ASM105486v1_genomic	True	3	Rule 7
GCF_001055075.1_ASM105507v1_genomic	True	1	Rule 7
GCF_001055515.1_ASM105551v1_genomic	True	1	Rule 7
GCF_001055805.1_ASM105580v1_genomic	True	1	Rule 7
GCF_001056335.1_ASM105633v1_genomic	True	3	Rule 7
GCF_001057005.1_ASM105700v1_genomic	True	1	Rule 7
GCF_001057945.1_ASM105794v1_genomic	True	1	Rule 7
GCF_001058755.1_ASM105875v1_genomic	True	3	Rule 7
GCF_001064715.1_ASM106471v1_genomic	True	1	Rule 7
GCF_001068415.1_ASM106841v1_genomic	True	6	Rule 7
GCF_001069375.1_ASM106937v1_genomic	True	6	Rule 7
GCF_001074525.1_ASM107452v1_genomic	True	6	Rule 7
GCF_001075015.1_ASM107501v1_genomic	True	6	Rule 7
GCF_001076575.1_ASM107657v1_genomic	True	6	Rule 7
GCF_001076715.1_ASM107671v1_genomic	True	1	Rule 7
GCF_001076755.1_ASM107675v1_genomic	True	1	Rule 7
GCF_001174785.1_6630_7_15_genomic	True	6	Rule 7
GCF_001183525.1_ASM118352v1_genomic	True	6	Rule 7
GCF_001267655.1_ASM126765v1_genomic	True	1	Rule 7
GCF_001294815.1_ASM129481v1_genomic	True	1	Rule 7
GCF_001373095.1_4g8B_assembly_genomic	True	3	Rule 7
GCF_001373255.1_CFBP7014_genomic	True	1	Rule 7
GCF_001373295.1_RS2_genomic	True	1	Rule 7
GCF_001373335.1_CFBP3858_genomic	True	1	Rule 7
GCF_001405255.1_13414_6_57_genomic	True	3	Rule 7
GCF_001412635.1_ASM141263v1_genomic	True	6	Rule 7
GCF_001434615.1_ASM143461v1_genomic	True	6	Rule 7
GCF_001463025.1_ASM146302v1_genomic	True	1	Rule 7
GCF_001463185.1_ASM146318v1_genomic	True	1	Rule 7
GCF_001472355.1_SMART_503.v1_genomic	True	1	Rule 7
GCF_001472715.1_SMART_763.v1_genomic	True	1	Rule 7
GCF_001472955.1_SMART_901.v1_genomic	True	1	Rule 7
GCF_001484865.1_ASM148486v1_genomic	True	6	Rule 7
GCF_001512155.1_7521_8_36_genomic	True	1	Rule 7
GCF_001518055.1_ASM151805v1_genomic	True	1	Rule 7
GCF_001518395.1_ASM151839v1_genomic	True	1	Rule 7
GCF_001518435.1_ASM151843v1_genomic	True	1	Rule 7
GCF_001518535.1_ASM151853v1_genomic	True	1	Rule 7
GCF_001537645.1_12082_2_39_genomic	True	1	Rule 7
GCF_001537745.1_12082_3_95_genomic	True	1	Rule 7
GCF_001539585.1_12082_2_69_genomic	True	1	Rule 7
GCF_001539965.1_12082_2_38_genomic	True	1	Rule 7
GCF_001540185.1_12082_2_41_genomic	True	1	Rule 7
GCF_001567095.1_ASM156709v1_genomic	True	6	Rule 7
GCF_001580105.1_ASM158010v1_genomic	True	3	Rule 7
GCF_001587135.1_ASM158713v1_genomic	True	1	Rule 7
GCF_001587765.1_CFSAN033935_01.0_genomic	True	1	Rule 7
GCF_001592425.1_ASM159242v1_genomic	True	6	Rule 7
GCF_001594505.1_CFSAN033923_01.0_genomic	True	1	Rule 7
GCF_001596235.1_SC936v1.0_genomic	True	1	Rule 7
GCF_001596425.1_SA3096v1.0_genomic	True	1	Rule 7
GCF_001598835.1_ASM159883v1_genomic	True	1	Rule 7
GCF_001638325.1_ASM163832v1_genomic	True	6	Rule 7
GCF_001640765.1_ASM164076v1_genomic	True	6	Rule 7
GCF_001640865.1_ASM164086v1_genomic	True	3	Rule 7
GCF_001644795.1_ASM164479v1_genomic	True	1	Rule 7
GCF_001653905.1_ASM165390v1_genomic	True	6	Rule 7
GCF_001663535.1_ASM166353v1_genomic	True	1	Rule 7
GCF_001673875.1_ASM167387v1_genomic	True	1	Rule 7
GCF_001674555.1_ASM167455v1_genomic	True	1	Rule 7
GCF_001675655.1_ASM167565v1_genomic	True	6	Rule 7
GCF_001677075.2_ASM167707v2_genomic	True	1	Rule 7
GCF_001679455.1_ASM167945v1_genomic	True	1	Rule 7
GCF_001685545.1_ASM168554v1_genomic	True	1	Rule 7
GCF_001688685.2_ASM168868v2_genomic	True	6	Rule 7
GCF_001688765.2_ASM168876v2_genomic	True	8	Rule 7
GCF_001690155.1_ASM169015v1_genomic	True	1	Rule 7
GCF_001694365.1_ASM169436v1_genomic	True	6	Rule 7
GCF_001697145.1_ASM169714v1_genomic	True	6	Rule 7
GCF_001703865.1_ASM170386v1_genomic	True	6	Rule 7
GCF_001704975.1_ASM170497v1_genomic	True	6	Rule 7
GCF_001708345.1_ASM170834v1_genomic	True	1	Rule 7
GCF_001708525.1_ASM170852v1_genomic	True	1	Rule 7
GCF_001726485.1_ASM172648v1_genomic	True	1	Rule 7
GCF_001727305.1_ASM172730v1_genomic	True	1	Rule 7
GCF_001728585.1_ASM172858v1_genomic	True	1	Rule 7
GCF_001759065.1_ASM175906v1_genomic	True	6	Rule 7
GCF_001766355.1_ASM176635v1_genomic	True	1	Rule 7
GCF_001856445.1_ASM185644v1_genomic	True	6	Rule 7
GCF_001857405.1_ASM185740v1_genomic	True	1	Rule 7
GCF_001865695.1_ASM186569v1_genomic	True	1	Rule 7
GCF_001880205.1_ASM188020v1_genomic	True	1	Rule 7
GCF_001880245.1_ASM188024v1_genomic	True	1	Rule 7
GCF_001888575.1_ASM188857v1_genomic	True	6	Rule 7
GCF_001888655.1_ASM188865v1_genomic	True	6	Rule 7
GCF_001888675.1_ASM188867v1_genomic	True	6	Rule 7
GCF_001889975.1_ASM188997v1_genomic	True	6	Rule 7
GCF_001895885.1_ASM189588v1_genomic	True	6	Rule 7
GCF_001901665.1_ASM190166v1_genomic	True	1	Rule 7
GCF_001909165.1_ASM190916v1_genomic	True	1	Rule 7
GCF_001927415.1_ASM192741v1_genomic	True	1	Rule 7
GCF_001927495.1_ASM192749v1_genomic	True	1	Rule 7
GCF_001927555.1_ASM192755v1_genomic	True	1	Rule 7
GCF_001927705.1_ASM192770v1_genomic	True	1	Rule 7
GCF_001928025.1_ASM192802v1_genomic	True	1	Rule 7
GCF_001928945.1_ASM192894v1_genomic	True	1	Rule 7
GCF_001938665.1_ASM193866v1_genomic	True	6	Rule 7
GCF_001938705.1_ASM193870v1_genomic	True	6	Rule 7
GCF_001949885.1_ASM194988v1_genomic	True	1	Rule 7
GCF_001949895.1_ASM194989v1_genomic	True	1	Rule 7
GCF_001972515.1_ASM197251v1_genomic	True	1	Rule 7
GCF_001981575.1_ASM198157v1_genomic	True	6	Rule 7
GCF_001982385.1_ASM198238v1_genomic	True	6	Rule 7
GCF_002023145.1_ASM202314v1_genomic	True	3	Rule 7
GCF_002023645.1_ASM202364v1_genomic	True	3	Rule 7
GCF_002023695.1_ASM202369v1_genomic	True	3	Rule 7
GCF_002087055.1_ASM208705v1_genomic	True	1	Rule 7
GCF_002088025.1_ASM208802v1_genomic	True	6	Rule 7
GCF_002093045.2_ASM209304v2_genomic	True	1	Rule 7
GCF_002098625.1_ASM209862v1_genomic	True	1	Rule 7
GCF_002114905.1_ASM211490v1_genomic	True	6	Rule 7
GCF_002128615.1_ASM212861v1_genomic	True	6	Rule 7
GCF_002128715.1_ASM212871v1_genomic	True	6	Rule 7
GCF_002128755.1_ASM212875v1_genomic	True	6	Rule 7
GCF_002132405.1_LS1008.fasta_genomic	True	6	Rule 7
GCF_002135505.1_ASM213550v1_genomic	True	6	Rule 7
GCF_002141415.1_ASM214141v1_genomic	True	6	Rule 7
GCF_002155005.2_ASM215500v2_genomic	True	6	Rule 7
GCF_002160565.1_ASM216056v1_genomic	True	6	Rule 7
GCF_002161715.1_ASM216171v1_genomic	True	3	Rule 7
GCF_002165725.1_ASM216572v1_genomic	True	6	Rule 7
GCF_002165785.1_ASM216578v1_genomic	True	4	Rule 7
GCF_002165875.1_ASM216587v1_genomic	True	4	Rule 7
GCF_002182075.1_ASM218207v1_genomic	True	1	Rule 7
GCF_002187465.1_ASM218746v1_genomic	True	1	Rule 7
GCF_002189435.1_ASM218943v1_genomic	True	1	Rule 7
GCF_002194235.1_ASM219423v1_genomic	True	1	Rule 7
GCF_002212845.1_ASM221284v1_genomic	True	6	Rule 7
GCF_002218565.1_ASM221856v1_genomic	True	6	Rule 7
GCF_002218655.1_ASM221865v1_genomic	True	6	Rule 7
GCF_002218685.1_ASM221868v1_genomic	True	6	Rule 7
GCF_002218695.1_ASM221869v1_genomic	True	6	Rule 7
GCF_002218735.1_ASM221873v1_genomic	True	6	Rule 7
GCF_002218805.1_ASM221880v1_genomic	True	6	Rule 7
GCF_002218855.1_ASM221885v1_genomic	True	6	Rule 7
GCF_002219055.1_ASM221905v1_genomic	True	6	Rule 7
GCF_002221655.1_ASM222165v1_genomic	True	6	Rule 7
GCF_002221915.1_ASM222191v1_genomic	True	6	Rule 7
GCF_002250685.1_ASM225068v1_genomic	True	1	Rule 7
GCF_002251695.1_ASM225169v1_genomic	True	1	Rule 7
GCF_002253965.1_ASM225396v1_genomic	True	6	Rule 7
GCF_002254175.1_ASM225417v1_genomic	True	6	Rule 7
GCF_002254195.1_ASM225419v1_genomic	True	6	Rule 7
GCF_002263125.1_ASM226312v1_genomic	True	6	Rule 7
GCF_002276315.1_ASM227631v1_genomic	True	6	Rule 7
GCF_002310535.1_ASM231053v1_genomic	True	3	Rule 7
GCF_002326305.1_ASM232630v1_genomic	True	1	Rule 7
GCF_002326665.1_ASM232666v1_genomic	True	1	Rule 7
GCF_002489655.1_ASM248965v1_genomic	True	6	Rule 7
GCF_002510065.1_ASM251006v1_genomic	True	1	Rule 7
GCF_002543205.1_ASM254320v1_genomic	True	1	Rule 7
GCF_002549815.1_ASM254981v1_genomic	True	1	Rule 7
GCF_002701245.1_ASM270124v1_genomic	True	1	Rule 7
GCF_002737775.1_ASM273777v1_genomic	True	6	Rule 7
GCF_002738055.1_ASM273805v1_genomic	True	6	Rule 7
GCF_002738145.1_ASM273814v1_genomic	True	1	Rule 7
GCF_002744235.1_ASM274423v1_genomic	True	6	Rule 7
GCF_002785615.1_ASM278561v1_genomic	True	1	Rule 7
GCF_002811025.1_Bfra_1284_v1_genomic	True	3	Rule 7
GCF_002814135.1_ASM281413v1_genomic	True	6	Rule 7
GCF_002837005.1_ASM283700v1_genomic	True	1	Rule 7
GCF_002848105.1_ASM284810v1_genomic	True	1	Rule 7
GCF_002848125.1_ASM284812v1_genomic	True	6	Rule 7
GCF_002850075.1_ASM285007v1_genomic	True	1	Rule 7
GCF_002850095.1_ASM285009v1_genomic	True	1	Rule 7
GCF_002850115.1_ASM285011v1_genomic	True	1	Rule 7
GCF_002850155.1_ASM285015v1_genomic	True	1	Rule 7
GCF_002850175.1_ASM285017v1_genomic	True	1	Rule 7
GCF_002850195.1_ASM285019v1_genomic	True	1	Rule 7
GCF_002863595.1_ASM286359v1_genomic	True	6	Rule 7
GCF_002871595.1_ASM287159v1_genomic	True	6	Rule 7
