"group","arc_genome","bac_genome","dis","arc_subtype","bac_subtype"
"Cas5","GCF_000306765.2_ASM30676v2_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.413865392,"TypeIB","TypeIC"
"Cas5","GCF_007421925.1_ASM742192v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.453593518,"TypeIB","TypeIC"
"Cas5","GCF_024298825.1_ASM2429882v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.434771388,"TypeIB","TypeIC"
"Cas5","GCF_020405245.1_ASM2040524v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.436678279,"TypeIB","TypeIC"
"Cas5","GCF_001886955.1_ASM188695v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.497377185,"TypeIB","TypeIC"
"Cas5","GCF_000226975.2_ASM22697v3_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.508609948,"TypeIB","TypeIC"
"Cas5","GCF_018200015.1_ASM1820001v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.502403436,"TypeIB","TypeIC"
"Cas5","GCF_007004735.1_ASM700473v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.451474573,"TypeIB","TypeIC"
"Cas5","GCF_002355635.1_ASM235563v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.53667888,"TypeIB","TypeIC"
"Cas5","GCF_000025685.1_ASM2568v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.385142061,"TypeIB","TypeIC"
"Cas5","GCF_024508235.1_ASM2450823v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.487910538,"TypeIB","TypeIC"
"Cas5","GCF_005435235.1_ASM543523v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.453462831,"TypeIB","TypeIC"
"Cas5","GCF_004209855.1_ASM420985v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.345651294,"TypeIB","TypeIC"
"Cas5","GCA_023008585.1_ASM2300858v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.453948933,"TypeIB","TypeIC"
"Cas5","GCF_023093535.1_ASM2309353v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.510834944,"TypeIB","TypeIC"
"Cas5","GCF_024498195.1_ASM2449819v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.491924217,"TypeIB","TypeIC"
"Cas5","GCA_027563145.1_ASM2756314v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.461823944,"TypeIB","TypeIC"
"Cas5","GCA_001950595.1_ASM195059v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.477201862,"TypeIB","TypeIC"
"Cas5","GCF_024218795.1_ASM2421879v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.414926528,"TypeIB","TypeIC"
"Cas5","GCF_900880625.1_WSM64_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.425027355,"TypeIB","TypeIC"
"Cas5","GCF_024730625.1_ASM2473062v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.462577722,"TypeIB","TypeIC"
"Cas5","GCA_023008565.1_ASM2300856v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.463806542,"TypeIB","TypeIC"
"Cas5","GCF_024972735.1_ASM2497273v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.414406015,"TypeIB","TypeIC"
"Cas5","GCA_025041235.1_ASM2504123v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.463089704,"TypeIB","TypeIC"
"Cas5","GCF_021083305.1_ASM2108330v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.509377378,"TypeIB","TypeIC"
"Cas5","GCF_004114375.1_ASM411437v1_genomic.fna","GCF_003860405.1_ASM386040v1_genomic.fna",1.258632699,"TypeIB","TypeIE"
"Cas5","GCF_026410925.1_ASM2641092v1_genomic.fna","GCF_003860405.1_ASM386040v1_genomic.fna",1.523478281,"TypeIB","TypeIE"
"Cas5","GCF_024494655.1_ASM2449465v1_genomic.fna","GCF_003860405.1_ASM386040v1_genomic.fna",1.28380775,"TypeIB","TypeIE"
"Cas5","GCF_000337675.1_ASM33767v1_genomic.fna","GCF_003860405.1_ASM386040v1_genomic.fna",1.321955064,"TypeIB","TypeIE"
"Cas5","GCF_000698785.1_ASM69878v1_genomic.fna","GCF_003860405.1_ASM386040v1_genomic.fna",1.346217677,"TypeIB","TypeIE"
"Cas5","GCF_003058365.1_ASM305836v1_genomic.fna","GCF_000022565.1_ASM2256v1_genomic.fna",1.121272661,"TypeIB","TypeIC"
"Cas5","GCA_025041175.1_ASM2504117v1_genomic.fna","GCF_000022565.1_ASM2256v1_genomic.fna",1.038660048,"TypeIB","TypeIC"
"Cas5","GCF_000308215.1_ASM30821v1_genomic.fna","GCA_004143605.1_ASM414360v1_genomic.fna",0.666873835,"TypeIC","TypeIC"
"Cas5","GCA_018687785.1_ASM1868778v1_genomic.fna","GCA_004143605.1_ASM414360v1_genomic.fna",0.759469042,"TypeIC","TypeIC"
"Cas5","GCA_002067035.1_ASM206703v1_genomic.fna","GCA_004143605.1_ASM414360v1_genomic.fna",0.873778194,"TypeIC","TypeIC"
"Cas5","GCA_002839675.1_ASM283967v1_genomic.fna","GCA_004143605.1_ASM414360v1_genomic.fna",0.839618725,"TypeIC","TypeIC"
"Cas5","GCF_000275865.1_ASM27586v1_genomic.fna","GCA_004143605.1_ASM414360v1_genomic.fna",0.693973077,"TypeIC","TypeIC"
"Cas5","GCF_000970005.1_ASM97000v1_genomic.fna","GCA_004143605.1_ASM414360v1_genomic.fna",0.772337264,"TypeIC","TypeIC"
"Cas5","GCF_001571405.1_ASM157140v1_genomic.fna","GCA_004143605.1_ASM414360v1_genomic.fna",0.654240885,"TypeIC","TypeIC"
"Cas5","GCF_000015765.1_ASM1576v1_genomic.fna","GCF_000741775.1_Bifsub_genomic.fna",0.637776108,"TypeIC","TypeIC"
"Cas5","GCF_012027515.1_ASM1202751v1_genomic.fna","GCF_943193035.1_Atopobiaceae_gen_nov2_DSM110323_genomic.fna",1.088493061,"TypeIB","TypeIC"
"Cas5","GCF_904067545.1_T_caminus_IRI35c_genomic.fna","GCF_943193035.1_Atopobiaceae_gen_nov2_DSM110323_genomic.fna",1.137704999,"TypeIB","TypeIC"
"Cas5","GCF_012027635.1_ASM1202763v1_genomic.fna","GCF_943193035.1_Atopobiaceae_gen_nov2_DSM110323_genomic.fna",1.082873159,"TypeIB","TypeIC"
"Cas5","GCF_000585495.1_ASM58549v1_genomic.fna","GCF_943193035.1_Atopobiaceae_gen_nov2_DSM110323_genomic.fna",1.075082454,"TypeIB","TypeIC"
"Cas5","GCF_012027685.1_ASM1202768v1_genomic.fna","GCF_943193035.1_Atopobiaceae_gen_nov2_DSM110323_genomic.fna",1.080085362,"TypeIB","TypeIC"
"Cas5","GCF_024707485.1_ASM2470748v1_genomic.fna","GCF_943193035.1_Atopobiaceae_gen_nov2_DSM110323_genomic.fna",1.041402281,"TypeIB","TypeIC"
"Cas5","GCF_014876775.1_ASM1487677v1_genomic.fna","GCF_002161215.1_ASM216121v1_genomic.fna",1.189675699,"TypeIA","TypeIE"
"Cas5","GCF_013391635.1_ASM1339163v1_genomic.fna","GCF_014335055.1_LK30_genomic.fna",0.779259908,"TypeIB","TypeIE"
"Cas5","GCF_025641885.1_ASM2564188v1_genomic.fna","GCF_002849225.1_ASM284922v1_genomic.fna",1.268743943,"TypeIA","TypeIE"
"Cas5","GCF_000011125.1_ASM1112v1_genomic.fna","GCF_002849225.1_ASM284922v1_genomic.fna",1.376355925,"TypeIA","TypeIE"
"Cas5","GCF_000231015.2_ASM23101v3_genomic.fna","GCF_002849225.1_ASM284922v1_genomic.fna",1.409209362,"TypeIA","TypeIE"
"Cas5","GCA_003116855.1_ASM311685v1_genomic.fna","GCF_002849225.1_ASM284922v1_genomic.fna",1.35535991,"TypeIA","TypeIE"
"Cas5","GCF_021023085.1_ASM2102308v1_genomic.fna","GCA_022652535.1_ASM2265253v1_genomic.fna",0.572375293,"TypeIE","TypeIE"
"Cas5","GCF_000725425.1_ASM72542v1_genomic.fna","GCA_900230115.1_IMG-taxon_2634166896_annotated_assembly_genomic.fna",0.820432037,"TypeIB","TypeIB"
"Cas5","GCF_001006045.1_ASM100604v1_genomic.fna","GCA_900230115.1_IMG-taxon_2634166896_annotated_assembly_genomic.fna",0.974853723,"TypeIB","TypeIB"
"Cas5","GCA_000789255.1_ASM78925v1_genomic.fna","GCA_900230115.1_IMG-taxon_2634166896_annotated_assembly_genomic.fna",0.991680571,"TypeIB","TypeIB"
"Cas5","GCF_000194625.1_ASM19462v1_genomic.fna","GCA_900230115.1_IMG-taxon_2634166896_annotated_assembly_genomic.fna",0.957921429,"TypeIB","TypeIB"
"Cas5","GCF_012027425.1_ASM1202742v1_genomic.fna","GCA_900230115.1_IMG-taxon_2634166896_annotated_assembly_genomic.fna",0.868214184,"TypeIB","TypeIB"
"Cas5","GCA_002009985.2_ASM200998v2_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",0.991070784,"TypeIA","TypeIB"
"Cas5","GCF_900090055.1_C.divulgatum_PM4_genomic.fna","GCF_014207655.1_ASM1420765v1_genomic.fna",0.629649132,"TypeIB","TypeIB"
"Cas5","GCA_905171685.1_GoM-Arc1_E50_genomic.fna","GCA_023525255.1_ASM2352525v1_genomic.fna",0.545730544,"TypeIB","TypeIB"
"Cas5","GCF_004099695.1_ASM409969v1_genomic.fna","GCA_023525255.1_ASM2352525v1_genomic.fna",0.627980519,"TypeIB","TypeIB"
"Cas5","GCF_000970045.1_ASM97004v1_genomic.fna","GCA_023525255.1_ASM2352525v1_genomic.fna",0.637969102,"TypeIB","TypeIB"
"Cas5","GCF_000504205.1_ASM50420v1_genomic.fna","GCA_023525255.1_ASM2352525v1_genomic.fna",0.597018507,"TypeIB","TypeIB"
"Cas5","GCF_006546655.1_ASM654665v1_genomic.fna","GCA_023525255.1_ASM2352525v1_genomic.fna",0.600020112,"TypeIB","TypeIB"
"Cas5","GCF_000022545.1_ASM2254v1_genomic.fna","GCF_023195815.2_ASM2319581v2_genomic.fna",0.803452007,"TypeIB","TypeIC"
"Cas5","GCF_023746595.1_ASM2374659v1_genomic.fna","GCF_023195815.2_ASM2319581v2_genomic.fna",0.812643367,"TypeIB","TypeIC"
"Cas5","GCF_900095295.1_MCBB_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",0.656168209,"TypeIB","TypeIB"
"Cas5","GCA_002498905.1_ASM249890v1_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",0.661695633,"TypeIB","TypeIB"
"Cas5","GCA_003491305.1_ASM349130v1_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",0.661958179,"TypeIB","TypeIB"
"Cas5","GCA_001766815.1_ASM176681v1_genomic.fna","GCF_001418025.1_ASM141802v1_genomic.fna",0.56418463,"TypeIB","TypeIB"
"Cas5","GCF_000404165.1_ASM40416v1_genomic.fna","GCF_000166415.1_ASM16641v1_genomic.fna",0.677608628,"TypeIB","TypeIB"
"Cas5","GCF_018141185.1_ASM1814118v1_genomic.fna","GCF_000166415.1_ASM16641v1_genomic.fna",0.745379881,"TypeIB","TypeIB"
"Cas5","GCF_002813675.1_ASM281367v1_genomic.fna","GCF_021389955.1_ASM2138995v1_genomic.fna",0.762314061,"TypeIB","TypeIB"
"Cas5","GCA_003584625.1_ASM358462v1_genomic.fna","GCF_021389955.1_ASM2138995v1_genomic.fna",0.765631842,"TypeIB","TypeIB"
"Cas5","GCF_009917665.1_ASM991766v1_genomic.fna","GCF_021389955.1_ASM2138995v1_genomic.fna",0.852683113,"TypeIB","TypeIB"
"Cas5","GCA_002356395.1_ASM235639v1_genomic.fna","GCF_021389955.1_ASM2138995v1_genomic.fna",0.863648194,"TypeIB","TypeIB"
"Cas5","GCF_000828575.1_ASM82857v1_genomic.fna","GCF_021389955.1_ASM2138995v1_genomic.fna",0.861620983,"TypeIB","TypeIB"
"Cas5","GCF_001888095.1_ASM188809v1_genomic.fna","GCF_000247605.1_ASM24760v1_genomic.fna",0.481532477,"TypeIB","TypeIB"
"Cas5","GCF_002906215.1_ASM290621v1_genomic.fna","GCF_002119425.1_ASM211942v1_genomic.fna",0.780163821,"TypeIB","TypeIB"
"Cas5","GCF_900248165.1_Nitrosocaldus_cavascurensis_SCU2_chromosome_genomic.fna","GCF_002119425.1_ASM211942v1_genomic.fna",0.780163821,"TypeIB","TypeIB"
"Cas5","GCF_000302455.1_ASM30245v1_genomic.fna","GCF_900205865.1_IMG-taxon_2595698254_annotated_assembly_genomic.fna",0.519066086,"TypeIB","TypeIB"
"Cas5","GCF_000214725.1_ASM21472v1_genomic.fna","GCF_900205865.1_IMG-taxon_2595698254_annotated_assembly_genomic.fna",0.510125729,"TypeIB","TypeIB"
"Cas5","GCF_017874455.1_ASM1787445v1_genomic.fna","GCF_900205865.1_IMG-taxon_2595698254_annotated_assembly_genomic.fna",0.553733258,"TypeIB","TypeIB"
"Cas5","GCA_003491285.1_ASM349128v1_genomic.fna","GCF_900205865.1_IMG-taxon_2595698254_annotated_assembly_genomic.fna",0.455450383,"TypeIB","TypeIB"
"Cas5","GCF_017873625.1_ASM1787362v1_genomic.fna","GCF_900205865.1_IMG-taxon_2595698254_annotated_assembly_genomic.fna",0.474815423,"TypeIB","TypeIB"
"Cas5","GCF_023227715.1_ASM2322771v1_genomic.fna","GCF_900205865.1_IMG-taxon_2595698254_annotated_assembly_genomic.fna",0.429154442,"TypeIB","TypeIB"
"Cas5","GCF_000152265.2_ASM15226v2_genomic.fna","GCF_002924605.1_ASM292460v1_genomic.fna",0.664913348,"TypeIB","TypeIB"
"Cas5","GCA_021513715.1_ASM2151371v1_genomic.fna","GCF_000265295.1_ASM26529v1_genomic.fna",0.596205177,"TypeIB","TypeIB"
"Cas5","GCF_000220645.1_ASM22064v1_genomic.fna","GCF_001190785.1_ASM119078v1_genomic.fna",0.742606423,"TypeIB","TypeIB"
"Cas5","GCA_003568775.1_ASM356877v1_genomic.fna","GCF_001190785.1_ASM119078v1_genomic.fna",0.768844471,"TypeIB","TypeIB"
"Cas5","GCF_003722075.1_MethanohalophilusRSK_genomic.fna","GCF_024733555.1_ASM2473355v1_genomic.fna",0.66981205,"TypeIE","TypeIB"
"Cas5","GCA_000008085.1_ASM808v1_genomic.fna","GCF_024741985.1_ASM2474198v1_genomic.fna",0.852873171,"TypeIB","TypeIC"
"Cas5","GCF_023169545.1_ASM2316954v1_genomic.fna","GCF_024741985.1_ASM2474198v1_genomic.fna",0.799795751,"TypeIB","TypeIC"
"Cas5","GCF_021184045.1_ASM2118404v1_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",0.993722668,"TypeIB","TypeIB"
"Cas5","GCF_013388255.1_ASM1338825v1_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",0.838529401,"TypeIB","TypeIB"
"Cas5","GCA_027110455.1_ASM2711045v1_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",0.931484184,"TypeIB","TypeIB"
"Cas5","GCA_000499765.1_Methanobacterium_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",0.961624896,"TypeIB","TypeIB"
"Cas5","GCF_002813655.1_ASM281365v1_genomic.fna","GCF_902499555.1_CECT_9532_genomic.fna",1.032632325,"TypeIB","TypeIB"
"Cas5","GCA_023252885.1_ASM2325288v1_genomic.fna","GCF_004769555.1_ASM476955v1_genomic.fna",0.633128346,"TypeIB","TypeIE"
"Cas5","GCF_000217995.1_ASM21799v1_genomic.fna","GCF_004769555.1_ASM476955v1_genomic.fna",0.461869765,"TypeIE","TypeIE"
"Cas5","GCA_001761425.1_ASM176142v1_genomic.fna","GCF_004769555.1_ASM476955v1_genomic.fna",0.907272738,"TypeIB","TypeIE"
"Cas5","GCA_019057385.1_ASM1905738v1_genomic.fna","GCF_004769555.1_ASM476955v1_genomic.fna",0.917618416,"TypeIB","TypeIE"
"Cas5","GCA_025061115.1_ASM2506111v1_genomic.fna","GCF_001298445.1_ASM129844v1_genomic.fna",0.693522491,"TypeIA","TypeIA"
"Cas5","GCA_006954475.1_ASM695447v1_genomic.fna","GCF_900476375.1_Lucifera_butyrica_genomic.fna",0.704522273,"TypeIB","TypeIB"
"Cas5","GCA_020696975.1_ASM2069697v1_genomic.fna","GCF_003020045.1_ASM302004v1_genomic.fna",0.530373141,"TypeIC","TypeIC"
"Cas5","GCA_944319735.1_BRZ_CQ_bin1_genomic.fna","GCF_004103735.1_ASM410373v1_genomic.fna",0.623321905,"TypeIC","TypeIC"
"Cas5","GCF_026891935.1_ASM2689193v1_genomic.fna","GCF_002117005.1_ASM211700v1_genomic.fna",0.543907978,"TypeIC","TypeIC"
"Cas5","GCF_026891975.1_ASM2689197v1_genomic.fna","GCF_002117005.1_ASM211700v1_genomic.fna",0.524422186,"TypeIC","TypeIC"
"Cas5","GCF_000221185.1_ASM22118v1_genomic.fna","GCA_001595385.3_ASM159538v3_genomic.fna",1.210526041,"TypeIB","TypeIC"
"Cas5","GCF_002214505.1_ASM221450v1_genomic.fna","GCA_001595385.3_ASM159538v3_genomic.fna",1.254094387,"TypeIB","TypeIC"
"Cas5","GCF_000195935.2_ASM19593v2_genomic.fna","GCA_001595385.3_ASM159538v3_genomic.fna",0.920244441,"TypeIA","TypeIC"
"Cas5","GCF_002214465.1_ASM221446v1_genomic.fna","GCA_001595385.3_ASM159538v3_genomic.fna",0.937393796,"TypeIA","TypeIC"
"Cas5","GCF_902813195.1_Essen_genomic.fna","GCA_001595385.3_ASM159538v3_genomic.fna",1.000525269,"TypeIA","TypeIC"
"Cas5","GCF_000430485.1_ASM43048v1_genomic.fna","GCA_001595385.3_ASM159538v3_genomic.fna",1.005100644,"TypeIA","TypeIC"
"Cas5","GCF_020386975.1_ASM2038697v1_genomic.fna","GCA_001595385.3_ASM159538v3_genomic.fna",1.005100644,"TypeIA","TypeIC"
"Cas5","GCF_000151205.2_ASM15120v2_genomic.fna","GCF_000512735.1_ASM51273v1_genomic.fna",1.319136571,"TypeIB","TypeIB"
"Cas5","GCF_012027555.1_ASM1202755v1_genomic.fna","GCF_000512735.1_ASM51273v1_genomic.fna",1.337750587,"TypeIB","TypeIB"
"Cas5","GCF_008245085.1_ASM824508v1_genomic.fna","GCF_000512735.1_ASM51273v1_genomic.fna",1.266047907,"TypeIA","TypeIB"
"Cas5","GCF_000022365.1_ASM2236v1_genomic.fna","GCF_000512735.1_ASM51273v1_genomic.fna",1.319363367,"TypeIA","TypeIB"
"Cas5","GCF_900109425.1_IMG-taxon_2654588132_annotated_assembly_genomic.fna","GCF_000512735.1_ASM51273v1_genomic.fna",1.272447166,"TypeIA","TypeIB"
"Cas5","GCF_000243315.1_ASM24331v1_genomic.fna","GCF_000237825.1_ASM23782v1_genomic.fna",0.964872482,"TypeIA","TypeIC"
"Cas5","GCA_000016605.1_ASM1660v1_genomic.fna","GCF_000237825.1_ASM23782v1_genomic.fna",1.095567455,"TypeIA","TypeIC"
"Cas5","GCF_013343295.1_ASM1334329v1_genomic.fna","GCF_000237825.1_ASM23782v1_genomic.fna",1.060301162,"TypeIA","TypeIC"
"Cas5","GCF_000213215.1_ASM21321v1_genomic.fna","GCF_000237825.1_ASM23782v1_genomic.fna",1.103176888,"TypeIA","TypeIC"
"Cas5","GCF_000245275.1_ASM24527v2_genomic.fna","GCF_000237825.1_ASM23782v1_genomic.fna",1.507017383,"TypeIA","TypeIC"
"Cas5","GCF_003201765.2_ASM320176v2_genomic.fna","GCF_000237825.1_ASM23782v1_genomic.fna",1.109476056,"TypeIA","TypeIC"
"Cas5","GCF_000063445.1_ASM6344v1_genomic.fna","GCF_020149935.1_ASM2014993v1_genomic.fna",1.482011909,"TypeIE","TypeIB"
"Cas5","GCF_023016325.1_ASM2301632v1_genomic.fna","GCF_002368415.1_ASM236841v1_genomic.fna",0.833400232,"TypeIB","TypeIA"
"Cas5","GCF_905220655.1_NU5A1_genomic.fna","GCF_002368415.1_ASM236841v1_genomic.fna",0.915250545,"TypeIB","TypeIA"
"Cas5","GCF_000730285.1_ASM73028v1_genomic.fna","GCF_002368415.1_ASM236841v1_genomic.fna",0.938074654,"TypeIB","TypeIA"
"Cas5","GCA_001560915.1_ASM156091v1_genomic.fna","GCF_900086705.1_PRJEB13934_genomic.fna",1.018322931,"TypeIE","TypeIB"
"Cas5","GCA_002503825.1_ASM250382v1_genomic.fna","GCF_900086705.1_PRJEB13934_genomic.fna",1.01392187,"TypeIE","TypeIB"
"Cas5","GCA_900079125.1_MBBA_genomic.fna","GCA_007744515.1_ASM774451v1_genomic.fna",0.959100812,"TypeIB","TypeIE"
"Cas5","GCA_934190985.1_ERR7738254_bin.79_genomic.fna","GCF_900155645.1_Propionibacterium_massiliense_genomic.fna",0.808005253,"TypeIE","TypeIE"
"Cas7","GCF_001571405.1_ASM157140v1_genomic.fna","GCF_022026155.1_ASM2202615v1_genomic.fna",0.678911701,"TypeIC","TypeIC"
"Cas7","GCA_018687785.1_ASM1868778v1_genomic.fna","GCF_022026155.1_ASM2202615v1_genomic.fna",0.72543762,"TypeIC","TypeIC"
"Cas7","GCA_002067035.1_ASM206703v1_genomic.fna","GCF_022026155.1_ASM2202615v1_genomic.fna",0.802042142,"TypeIC","TypeIC"
"Cas7","GCA_002839675.1_ASM283967v1_genomic.fna","GCF_022026155.1_ASM2202615v1_genomic.fna",0.747872466,"TypeIC","TypeIC"
"Cas7","GCF_000275865.1_ASM27586v1_genomic.fna","GCF_022026155.1_ASM2202615v1_genomic.fna",0.73574979,"TypeIC","TypeIC"
"Cas7","GCF_000970005.1_ASM97000v1_genomic.fna","GCF_022026155.1_ASM2202615v1_genomic.fna",0.754554077,"TypeIC","TypeIC"
"Cas7","GCF_000308215.1_ASM30821v1_genomic.fna","GCF_022026155.1_ASM2202615v1_genomic.fna",0.848251441,"TypeIC","TypeIC"
"Cas7","GCF_026891935.1_ASM2689193v1_genomic.fna","GCF_018835585.1_ASM1883558v1_genomic.fna",0.528493256,"TypeIC","TypeIC"
"Cas7","GCF_026891975.1_ASM2689197v1_genomic.fna","GCF_018835585.1_ASM1883558v1_genomic.fna",0.51894983,"TypeIC","TypeIC"
"Cas7","GCA_944319735.1_BRZ_CQ_bin1_genomic.fna","GCF_024125305.1_ASM2412530v1_genomic.fna",0.642505596,"TypeIC","TypeIC"
"Cas7","GCF_000015765.1_ASM1576v1_genomic.fna","GCF_014384895.1_ASM1438489v1_genomic.fna",0.559509107,"TypeIC","TypeIC"
"Cas7","GCA_020696975.1_ASM2069697v1_genomic.fna","GCF_014384895.1_ASM1438489v1_genomic.fna",0.489798469,"TypeIC","TypeIC"
"Cas7","GCA_001761425.1_ASM176142v1_genomic.fna","GCF_001940235.1_ASM194023v1_genomic.fna",0.75545497,"TypeIB","TypeIE"
"Cas7","GCA_001560915.1_ASM156091v1_genomic.fna","GCF_001940235.1_ASM194023v1_genomic.fna",0.577137794,"TypeIE","TypeIE"
"Cas7","GCF_000970265.1_ASM97026v1_genomic.fna","GCF_000746025.2_ASM74602v2_genomic.fna",1.06465063,"TypeIB","TypeIA"
"Cas7","GCF_905220655.1_NU5A1_genomic.fna","GCF_019856495.1_ASM1985649v1_genomic.fna",0.881511806,"TypeIB","TypeIB"
"Cas7","GCF_000698785.1_ASM69878v1_genomic.fna","GCF_019856495.1_ASM1985649v1_genomic.fna",0.835718699,"TypeIB","TypeIB"
"Cas7","GCF_000730285.1_ASM73028v1_genomic.fna","GCF_019856495.1_ASM1985649v1_genomic.fna",0.868904858,"TypeIB","TypeIB"
"Cas7","GCA_003116855.1_ASM311685v1_genomic.fna","GCA_000237975.1_ASM23797v1_genomic.fna",1.324398674,"TypeIA","TypeIB"
"Cas7","GCF_001412615.1_ASM141261v1_genomic.fna","GCA_000237975.1_ASM23797v1_genomic.fna",1.269710077,"TypeIA","TypeIB"
"Cas7","GCF_000223395.1_ASM22339v1_genomic.fna","GCA_000237975.1_ASM23797v1_genomic.fna",1.419670124,"TypeIA","TypeIB"
"Cas7","GCF_025641885.1_ASM2564188v1_genomic.fna","GCA_000237975.1_ASM23797v1_genomic.fna",1.431454308,"TypeIA","TypeIB"
"Cas7","GCF_000231015.2_ASM23101v3_genomic.fna","GCF_900105645.1_IMG-taxon_2616644807_annotated_assembly_genomic.fna",0.837909362,"TypeIA","TypeIB"
"Cas7","GCA_021513715.1_ASM2151371v1_genomic.fna","GCF_025630665.1_ASM2563066v1_genomic.fna",0.705841474,"TypeIB","TypeIB"
"Cas7","GCF_023016325.1_ASM2301632v1_genomic.fna","GCF_025630665.1_ASM2563066v1_genomic.fna",0.734081385,"TypeIB","TypeIB"
"Cas7","GCA_019057385.1_ASM1905738v1_genomic.fna","GCF_000307105.1_ASM30710v1_genomic.fna",0.589414834,"TypeIB","TypeIB"
"Cas7","GCA_905171685.1_GoM-Arc1_E50_genomic.fna","GCF_000307105.1_ASM30710v1_genomic.fna",0.556392241,"TypeIB","TypeIB"
"Cas7","GCF_000504205.1_ASM50420v1_genomic.fna","GCF_000307105.1_ASM30710v1_genomic.fna",0.610123395,"TypeIB","TypeIB"
"Cas7","GCF_006546655.1_ASM654665v1_genomic.fna","GCF_000307105.1_ASM30710v1_genomic.fna",0.619822465,"TypeIB","TypeIB"
"Cas7","GCF_004099695.1_ASM409969v1_genomic.fna","GCF_000307105.1_ASM30710v1_genomic.fna",0.614846774,"TypeIB","TypeIB"
"Cas7","GCF_000970045.1_ASM97004v1_genomic.fna","GCF_000307105.1_ASM30710v1_genomic.fna",0.655466828,"TypeIB","TypeIB"
"Cas7","GCA_001766815.1_ASM176681v1_genomic.fna","GCA_023525255.1_ASM2352525v1_genomic.fna",0.502597174,"TypeIB","TypeIB"
"Cas7","GCF_900095295.1_MCBB_genomic.fna","GCF_000373165.1_ASM37316v1_genomic.fna",0.410741133,"TypeIB","TypeIB"
"Cas7","GCA_002498905.1_ASM249890v1_genomic.fna","GCF_000373165.1_ASM37316v1_genomic.fna",0.405917065,"TypeIB","TypeIB"
"Cas7","GCA_003491305.1_ASM349130v1_genomic.fna","GCF_000373165.1_ASM37316v1_genomic.fna",0.405057737,"TypeIB","TypeIB"
"Cas7","GCF_000220645.1_ASM22064v1_genomic.fna","GCF_000016905.1_ASM1690v1_genomic.fna",0.760026455,"TypeIB","TypeIB"
"Cas7","GCF_001888095.1_ASM188809v1_genomic.fna","GCF_000016905.1_ASM1690v1_genomic.fna",0.82850088,"TypeIB","TypeIB"
"Cas7","GCF_021184045.1_ASM2118404v1_genomic.fna","GCF_000016905.1_ASM1690v1_genomic.fna",0.69272509,"TypeIB","TypeIB"
"Cas7","GCF_013388255.1_ASM1338825v1_genomic.fna","GCF_000016905.1_ASM1690v1_genomic.fna",0.669064282,"TypeIB","TypeIB"
"Cas7","GCF_000404165.1_ASM40416v1_genomic.fna","GCF_000016905.1_ASM1690v1_genomic.fna",0.709599996,"TypeIB","TypeIB"
"Cas7","GCF_018141185.1_ASM1814118v1_genomic.fna","GCF_000016905.1_ASM1690v1_genomic.fna",0.741286943,"TypeIB","TypeIB"
"Cas7","GCA_027110455.1_ASM2711045v1_genomic.fna","GCF_000279145.1_ASM27914v1_genomic.fna",0.6068504,"TypeIB","TypeIB"
"Cas7","GCA_000499765.1_Methanobacterium_genomic.fna","GCF_000279145.1_ASM27914v1_genomic.fna",0.64365362,"TypeIB","TypeIB"
